auction_id,national_id,total_auctions_participated,total_auctions_won,total_bids_history,historical_win_rate,bids_to_wins_ratio,starting_price,final_price,minimum_bid_increment,auction_duration_minutes,number_of_unique_bidders,total_bids_in_auction,bids_count_in_auction,bid_share_in_auction,avg_seconds_between_bids,first_bid_time_from_start_minutes,last_bid_time_to_end_minutes,used_minimum_increment_ratio,bid_increment_avg,aggressive_bidding_flag,early_entry_flag,late_exit_flag,won_auction_flag,suspicious_score_generation,suspicious_label
AUC_1219,1277357663,55,20,155,0.3636,7.75,1391293,1736636,2000,60,8,90,6,0.0667,176.31,23.05,8.28,0.5362,3325.41,0,0,0,1,0.0239,0
AUC_1278,2898520320,49,14,207,0.2857,14.7857,1065197,1314512,20000,60,16,95,9,0.0947,444.32,21.01,6.63,0.489,38297.72,0,0,1,0,0.28,0
AUC_1307,1041303593,22,9,276,0.4091,30.6667,1471768,1754002,1000,120,20,55,9,0.1636,297.72,6.18,28.2,0.6086,1990.78,0,1,0,0,0.15,0
AUC_1038,1351319460,76,23,170,0.3026,7.3913,449749,467504,10000,90,15,123,6,0.0488,219.06,85.26,0.17,0.6423,12982.82,0,0,1,1,0.1635,0
AUC_1179,1451261549,82,26,343,0.3171,13.1923,775571,950054,1000,120,13,169,13,0.0769,304.06,64.42,31.19,0.553,2496.41,0,0,0,0,0.2019,0
AUC_1149,2464949696,106,41,1292,0.3868,31.5122,1693906,1927848,1000,120,17,208,8,0.0385,82.51,31.03,25.73,0.4175,1956.96,0,0,0,1,0.2629,1
AUC_1332,1866518570,76,24,457,0.3158,19.0417,1395801,1784606,20000,120,3,17,10,0.5882,100.78,50.88,11.2,0.2852,34325.59,0,0,1,1,0.4019,0
AUC_1318,1278730381,39,13,346,0.3333,26.6154,305493,369279,10000,30,10,82,5,0.061,224.72,4.57,17.66,0.4049,30048.65,0,0,0,0,0.1373,0
AUC_1013,2780265675,74,2,1904,0.027,952.0,1774854,2074323,2000,60,14,203,33,0.1626,50.79,1.02,1.3,0.9637,3780.28,1,1,1,0,0.9657,1
AUC_1172,2766549748,43,10,243,0.2326,24.3,460226,557721,10000,90,8,130,2,0.0154,741.64,12.35,36.85,0.3491,30819.47,0,0,0,0,0.1036,0
AUC_1312,1497063454,128,8,3205,0.0625,400.625,625425,651453,2000,30,11,126,25,0.1984,31.42,5.51,0.09,0.8222,3882.95,1,0,1,0,0.8769,1
AUC_1034,2038018126,1,1,7,1.0,7.0,1499141,1554785,20000,90,18,157,1,0.0064,410.3,15.2,25.72,0.2379,60638.83,0,0,0,0,0.0408,0
AUC_1087,2837889302,83,17,690,0.2048,40.5882,146502,155076,10000,120,7,22,5,0.2273,448.78,93.85,6.2,0.6339,10984.42,0,0,1,0,0.265,0
AUC_1140,2497836157,23,4,224,0.1739,56.0,240271,276773,5000,240,9,30,5,0.1667,947.13,141.1,163.46,0.2771,8156.84,0,0,0,0,0.0817,0
AUC_1324,1527838626,44,21,604,0.4773,28.7619,1068725,1358724,5000,60,21,48,11,0.2292,107.97,9.69,8.43,0.564,15943.61,0,0,0,0,0.1686,0
AUC_1284,2860792125,73,3,1975,0.0411,658.3333,1073577,1153005,1000,30,21,233,40,0.1717,99.69,9.93,1.88,0.9505,1105.35,0,0,1,0,0.7587,1
AUC_1229,1689401348,67,3,672,0.0448,224.0,1978930,2290907,10000,90,19,61,33,0.541,112.86,12.67,8.44,0.897,17377.54,0,0,1,0,0.9311,1
AUC_1026,1136728177,34,11,165,0.3235,15.0,1390144,1570698,2000,90,22,353,2,0.0057,595.92,67.31,38.52,0.3285,3313.25,0,0,0,1,0.01,0
AUC_1271,2900961346,76,4,903,0.0526,225.75,257440,325679,20000,90,8,113,25,0.2212,18.17,15.41,4.31,0.8948,22529.73,1,0,1,0,0.9858,1
AUC_1017,1000733109,16,1,118,0.0625,118.0,1597963,1946547,20000,60,6,50,2,0.04,325.07,1.99,21.93,0.4611,46522.13,0,1,0,0,0.2658,0
AUC_1070,2196755903,21,1,119,0.0476,119.0,605889,662300,1000,240,22,371,9,0.0243,127.54,82.31,66.99,0.4685,2313.19,0,0,0,1,0.2989,0
AUC_1318,1625328910,17,5,143,0.2941,28.6,1780961,1866080,2000,240,18,233,8,0.0343,252.3,129.52,52.35,0.1317,8402.23,0,0,0,0,0.0868,0
AUC_1335,2039086646,14,2,29,0.1429,14.5,482941,541126,20000,120,4,60,2,0.0333,455.13,51.34,70.57,0.4328,66605.27,0,0,0,0,0.1678,0
AUC_1390,1903684169,54,2,1118,0.037,559.0,1204678,1312359,5000,60,8,81,36,0.4444,80.39,9.46,6.37,0.911,8303.76,0,0,1,0,0.8159,0
AUC_1227,1009292780,40,17,278,0.425,16.3529,1542409,1715595,1000,60,20,156,10,0.0641,323.55,21.91,7.45,0.3239,1111.48,0,0,0,0,0.1622,0
AUC_1228,1187830041,21,1,198,0.0476,198.0,1511177,1849997,10000,240,10,33,8,0.2424,207.43,178.83,132.21,0.2357,31779.31,0,0,0,0,0.307,1
AUC_1078,1462939899,3,1,6,0.3333,6.0,171169,206464,10000,90,19,237,3,0.0127,734.47,58.31,53.68,0.2538,26311.91,0,0,0,1,0.1407,0
AUC_1188,2008959765,50,1,389,0.02,389.0,405398,493216,10000,120,18,37,23,0.6216,15.22,26.95,5.79,0.6364,21607.25,1,0,1,0,0.99,1
AUC_1281,1371986601,54,7,673,0.1296,96.1429,710354,810775,5000,60,16,49,9,0.1837,244.05,12.07,22.56,0.4321,11215.67,0,0,0,0,0.2573,0
AUC_1047,1534464294,84,26,405,0.3095,15.5769,348254,421569,1000,180,7,27,10,0.3704,389.13,97.87,51.78,0.6179,2846.86,0,0,0,0,0.3429,0
AUC_1222,1063919458,95,9,1625,0.0947,180.5556,410466,487911,20000,240,7,33,20,0.6061,23.75,40.0,17.95,0.8289,29795.72,1,0,1,0,0.99,1
AUC_1361,2514541637,52,5,501,0.0962,100.2,1112016,1416160,10000,90,11,148,26,0.1757,77.88,0.92,0.54,0.8369,10631.06,0,1,1,0,0.7413,1
AUC_1312,2998399986,29,6,289,0.2069,48.1667,689207,806924,10000,30,22,289,1,0.0035,1031.51,6.69,11.46,0.118,26819.59,0,0,0,0,0.0157,0
AUC_1342,2019930783,23,2,99,0.087,49.5,407092,438843,2000,180,20,221,1,0.0045,223.29,64.13,38.22,0.1774,6012.34,0,0,0,0,0.165,0
AUC_1155,2451469976,13,4,100,0.3077,25.0,765295,836418,1000,120,11,181,4,0.0221,793.39,13.39,38.44,0.1908,4199.13,0,1,0,1,0.2981,0
AUC_1107,2464067637,12,1,115,0.0833,115.0,194233,218757,1000,120,23,378,9,0.0238,701.43,93.15,43.61,0.4733,1641.2,0,0,0,1,0.229,0
AUC_1104,2429854252,16,3,56,0.1875,18.6667,207699,244449,20000,60,24,110,7,0.0636,527.38,40.89,23.34,0.4913,35923.4,0,0,0,1,0.0722,0
AUC_1206,2934190690,39,9,126,0.2308,14.0,340477,411861,20000,90,5,40,6,0.15,979.31,5.93,27.47,0.3634,40923.26,0,1,0,1,0.1364,0
AUC_1398,1332505181,60,3,470,0.05,156.6667,1385883,1710185,5000,120,19,74,11,0.1486,380.59,82.15,1.18,0.6845,10126.15,0,0,1,0,0.4927,0
AUC_1307,1684311469,24,12,199,0.5,16.5833,1995548,2397305,1000,120,11,166,8,0.0482,289.48,9.72,46.24,0.4862,2914.67,0,1,0,0,0.0113,0
AUC_1160,1700399580,70,5,1542,0.0714,308.4,304043,384308,20000,180,23,138,34,0.2464,45.13,12.54,20.71,0.6543,31596.59,1,1,1,0,0.99,1
AUC_1039,1856331476,101,20,1151,0.198,57.55,1792194,1979483,2000,180,8,42,7,0.1667,472.56,79.53,42.6,0.4746,6711.86,0,0,0,1,0.1943,0
AUC_1387,2843783274,44,15,230,0.3409,15.3333,108123,130713,1000,120,21,255,12,0.0471,229.19,27.06,22.09,0.5518,2210.43,0,0,0,1,0.01,0
AUC_1009,1651160175,52,2,926,0.0385,463.0,464627,606603,1000,240,4,29,23,0.7931,79.1,14.64,27.84,0.9641,1247.63,0,1,1,0,0.9477,1
AUC_1380,2637806894,39,1,151,0.0256,151.0,1714357,2042454,10000,180,12,68,1,0.0147,380.93,104.24,97.88,0.3733,14923.09,0,0,0,0,0.2301,0
AUC_1002,2592206713,76,1,1172,0.0132,1172.0,677763,749809,2000,60,19,213,28,0.1315,9.88,15.59,5.23,0.7173,3066.55,1,0,1,0,0.8997,1
AUC_1272,2702081831,69,10,433,0.1449,43.3,144202,174893,10000,90,13,37,17,0.4595,256.38,42.53,25.5,0.6443,15629.03,0,0,0,1,0.4044,0
AUC_1034,1749647993,75,1,219,0.0133,219.0,1019246,1278248,2000,120,10,64,10,0.1562,99.85,88.98,1.14,0.3954,4215.92,0,0,1,0,0.4406,1
AUC_1251,1740305146,31,9,140,0.2903,15.5556,1735876,2135593,20000,180,24,362,2,0.0055,357.95,15.79,84.92,0.3198,58596.95,0,1,0,0,0.1689,0
AUC_1349,2969454614,68,28,317,0.4118,11.3214,902318,1081562,5000,180,18,238,11,0.0462,186.38,170.75,8.54,0.3035,14306.72,0,0,1,0,0.0812,0
AUC_1158,2608532211,34,11,297,0.3235,27.0,1828244,2183764,20000,30,12,212,2,0.0094,456.59,13.4,5.59,0.5377,47763.95,0,0,0,0,0.1972,0
AUC_1270,1042376415,22,2,182,0.0909,91.0,743464,886432,20000,180,8,73,12,0.1644,144.7,11.92,65.92,0.5692,58001.75,0,1,0,0,0.4266,1
AUC_1291,2545668755,135,10,1295,0.0741,129.5,388144,463661,5000,60,23,180,27,0.15,10.18,11.03,4.5,0.8207,8708.42,1,0,1,0,0.9339,1
AUC_1128,1993852595,51,3,943,0.0588,314.3333,534353,636741,1000,180,20,298,30,0.1007,32.59,0.86,9.33,0.6125,1953.94,1,1,1,0,0.8627,1
AUC_1034,2370258109,10,2,60,0.2,30.0,1251988,1340949,5000,90,13,104,2,0.0192,729.76,19.3,58.81,0.2196,20780.96,0,0,0,0,0.1243,0
AUC_1287,2072538689,102,10,1948,0.098,194.8,1210831,1546925,5000,120,7,54,34,0.6296,76.88,16.35,1.25,0.69,5824.67,0,0,1,0,0.8294,0
AUC_1335,2280413029,55,24,287,0.4364,11.9583,1441538,1648773,10000,180,17,139,10,0.0719,419.53,52.46,37.06,0.298,11957.54,0,0,0,0,0.0569,0
AUC_1099,2881857931,79,13,219,0.1646,16.8462,1122299,1262835,20000,120,19,233,11,0.0472,92.98,43.22,19.65,0.2983,52787.08,0,0,0,1,0.177,0
AUC_1044,1902129889,63,2,940,0.0317,470.0,1291517,1541425,5000,90,5,56,36,0.6429,42.4,2.21,1.02,0.6921,7323.07,1,1,1,0,0.9779,1
AUC_1382,1146556229,68,1,1395,0.0147,1395.0,235541,295026,10000,120,23,89,30,0.3371,89.21,10.45,21.85,0.704,15014.16,0,1,0,0,0.7171,1
AUC_1328,1378247267,29,6,245,0.2069,40.8333,1927887,2102053,1000,120,21,113,9,0.0796,277.16,89.55,35.77,0.542,2463.58,0,0,0,0,0.2098,0
AUC_1268,2060114960,6,1,49,0.1667,49.0,1345088,1604484,5000,120,3,24,8,0.3333,761.67,73.37,58.84,0.1368,9592.46,0,0,0,0,0.2488,0
AUC_1088,1489468318,73,14,977,0.1918,69.7857,1037938,1226636,5000,240,21,170,6,0.0353,374.56,67.06,32.75,0.633,17056.1,0,0,0,0,0.3124,0
AUC_1172,2725369259,78,27,1003,0.3462,37.1481,570112,587120,20000,240,18,316,13,0.0411,63.12,106.12,80.08,0.266,27983.32,0,0,0,1,0.1763,0
AUC_1282,2563079326,5,0,30,0.0,30.0,1904165,2183485,20000,180,16,251,5,0.0199,173.85,22.94,80.22,0.3591,66579.91,0,0,0,0,0.2306,0
AUC_1001,1449434353,6,0,14,0.0,14.0,1796552,1872279,10000,180,4,37,1,0.027,699.45,131.57,48.09,0.3735,14765.1,0,0,0,0,0.2056,1
AUC_1103,2077131396,54,12,295,0.2222,24.5833,1142398,1396547,5000,240,18,181,3,0.0166,328.7,97.92,11.84,0.326,12631.5,0,0,1,1,0.1864,0
AUC_1028,1400840680,39,7,154,0.1795,22.0,1817581,2254278,10000,90,22,60,2,0.0333,649.54,64.78,54.68,0.2816,22998.9,0,0,0,0,0.2458,1
AUC_1010,1906297204,55,5,843,0.0909,168.6,1253183,1873761,2000,240,6,42,39,0.9286,24.89,42.56,0.61,0.7592,3551.73,1,0,1,0,0.99,1
AUC_1181,1979073975,44,1,400,0.0227,400.0,1729697,2099690,1000,180,22,310,12,0.0387,39.62,14.31,12.1,0.5708,1136.38,0,1,1,0,0.629,0
AUC_1028,2913335156,80,36,887,0.45,24.6389,333466,393491,5000,180,21,232,16,0.069,404.59,19.67,38.64,0.4193,12813.64,0,1,0,1,0.093,0
AUC_1280,1925431643,49,4,1052,0.0816,263.0,828760,1061942,2000,30,10,101,32,0.3168,12.33,4.69,0.2,0.9178,3023.88,1,0,1,0,0.9594,1
AUC_1141,2052751747,11,1,45,0.0909,45.0,1499639,1758449,20000,120,4,18,1,0.0556,1114.28,9.55,81.03,0.3749,24083.69,0,1,0,1,0.2621,0
AUC_1219,2795473340,40,13,412,0.325,31.6923,1511350,1574866,5000,180,10,151,7,0.0464,219.11,47.55,58.96,0.3707,5590.31,0,0,0,0,0.0779,0
AUC_1249,2272666619,55,21,337,0.3818,16.0476,440447,502221,5000,180,11,95,15,0.1579,64.64,10.7,41.69,0.6013,8589.56,0,1,0,0,0.2548,0
AUC_1239,2252481155,9,0,164,0.0,164.0,473915,557451,5000,60,10,25,11,0.44,20.85,15.04,5.77,0.86,8731.62,0,0,1,0,0.8939,1
AUC_1196,1789187621,29,2,247,0.069,123.5,1931397,2146542,20000,240,23,347,8,0.0231,330.86,137.53,0.77,0.5368,20868.0,0,0,1,0,0.381,0
AUC_1235,1003580049,17,0,53,0.0,53.0,1921621,1998144,5000,120,12,200,10,0.05,220.52,73.85,14.44,0.3235,11825.99,0,0,0,1,0.0916,0
AUC_1055,2372356336,29,6,197,0.2069,32.8333,524551,618021,5000,90,13,102,7,0.0686,160.53,43.55,59.08,0.5358,14919.12,0,0,0,0,0.1575,0
AUC_1092,2703948678,68,12,856,0.1765,71.3333,1764796,1939482,10000,30,23,212,17,0.0802,363.68,12.59,10.77,0.5298,22708.89,0,0,0,1,0.3766,1
AUC_1367,2769013027,124,3,2865,0.0242,955.0,731509,928322,5000,90,8,135,44,0.3259,50.04,26.98,7.13,0.7197,6699.18,1,0,1,0,0.8862,1
AUC_1225,2758417893,12,4,115,0.3333,28.75,869593,942452,20000,180,13,217,6,0.0276,727.12,84.56,38.36,0.1568,58949.22,0,0,0,0,0.0272,0
AUC_1241,1905676582,34,16,126,0.4706,7.875,567537,671507,20000,60,22,234,11,0.047,244.7,46.28,9.2,0.3461,30455.89,0,0,0,1,0.1603,1
AUC_1289,2407754722,20,1,339,0.05,339.0,266383,336692,1000,120,21,90,30,0.3333,76.61,4.91,3.99,0.625,1705.99,0,1,1,0,0.769,0
AUC_1010,1233862946,89,41,394,0.4607,9.6098,1321179,1425585,1000,60,3,48,7,0.1458,152.14,20.95,18.01,0.4823,2179.25,0,0,0,1,0.1558,0
AUC_1076,1187596862,72,14,840,0.1944,60.0,938513,1188861,5000,120,13,43,14,0.3256,485.62,20.95,24.96,0.2388,11989.21,0,0,0,0,0.1498,0
AUC_1286,1063494058,6,0,24,0.0,24.0,291540,364990,1000,90,24,196,6,0.0306,537.38,32.15,41.32,0.1026,1459.08,0,0,0,1,0.1706,0
AUC_1386,1201591500,86,2,2489,0.0233,1244.5,1307848,1639349,5000,90,15,86,16,0.186,41.41,3.7,4.54,0.9723,7326.36,0,1,1,0,0.7083,1
AUC_1042,1698450515,95,7,1439,0.0737,205.5714,1056425,1269733,2000,120,17,203,15,0.0739,21.98,19.47,9.82,0.6187,3938.8,0,0,1,0,0.7099,1
AUC_1313,2786891525,111,1,2555,0.009,2555.0,1950302,2223654,2000,240,13,114,28,0.2456,108.36,36.2,9.5,0.8033,2653.99,0,0,1,0,0.7143,1
AUC_1385,1364735310,83,20,272,0.241,13.6,1634919,2121329,10000,60,3,20,17,0.85,117.95,33.49,15.65,0.3139,23882.4,0,0,0,0,0.2623,0
AUC_1294,2239999920,39,6,385,0.1538,64.1667,1200081,1266001,2000,90,12,68,9,0.1324,558.92,65.12,53.02,0.2202,4013.97,0,0,0,0,0.168,0
AUC_1125,1640246254,33,1,304,0.0303,304.0,1961357,2115415,1000,30,24,300,4,0.0133,124.43,0.28,11.37,0.1698,3392.69,0,1,0,0,0.3345,0
AUC_1124,2094828489,27,11,78,0.4074,7.0909,1912870,2157092,1000,120,11,58,10,0.1724,121.02,107.89,10.05,0.1848,2196.37,0,0,1,0,0.0551,0
AUC_1207,2275941996,11,1,126,0.0909,126.0,373860,426496,5000,90,9,115,29,0.2522,35.62,25.35,7.25,0.8902,8303.27,1,0,1,0,0.9286,1
AUC_1108,1001920897,39,1,1358,0.0256,1358.0,347668,437214,1000,90,20,329,15,0.0456,26.14,7.42,16.79,0.9508,1567.83,0,1,0,0,0.6899,0
AUC_1244,2147941254,64,1,1889,0.0156,1889.0,902756,1151334,5000,90,22,154,23,0.1494,35.14,18.84,3.35,0.7929,7006.26,1,0,1,0,0.8964,0
AUC_1330,2876975829,103,13,452,0.1262,34.7692,658278,756593,10000,60,6,57,14,0.2456,481.51,19.62,3.09,0.479,18505.57,0,0,1,1,0.3467,0
AUC_1395,1021821310,44,2,692,0.0455,346.0,1073657,1336715,10000,240,10,176,32,0.1818,104.75,52.83,36.62,0.9178,12850.09,0,0,0,0,0.7486,1
AUC_1290,1373754333,13,1,127,0.0769,127.0,1773907,2163390,5000,120,11,31,7,0.2258,581.28,13.13,80.54,0.3138,11234.78,0,1,0,1,0.295,0
AUC_1151,2107323400,29,4,341,0.1379,85.25,985709,1117307,20000,120,3,30,17,0.5667,115.64,65.72,18.92,0.4972,43540.82,0,0,0,0,0.4386,0
AUC_1149,2078818646,123,3,2790,0.0244,930.0,672863,827276,2000,30,10,68,15,0.2206,27.68,0.63,3.34,0.8203,3334.07,0,1,1,1,0.7212,1
AUC_1270,1463428986,42,21,163,0.5,7.7619,1306847,1520740,2000,120,23,155,9,0.0581,419.39,74.85,38.55,0.4717,4466.71,0,0,0,0,0.0204,0
AUC_1364,2143848818,25,7,118,0.28,16.8571,1621853,1809237,2000,180,19,294,5,0.017,446.89,71.57,54.01,0.3086,8259.73,0,0,0,0,0.0832,0
AUC_1398,1711926076,82,41,820,0.5,20.0,1225913,1423227,10000,120,23,197,6,0.0305,304.95,57.59,17.7,0.5443,20819.18,0,0,0,0,0.01,0
AUC_1072,2009415605,93,3,1984,0.0323,661.3333,853789,1010377,20000,30,23,287,20,0.0697,15.04,2.57,5.29,0.7956,31525.33,1,1,0,0,0.7841,0
AUC_1278,1757299050,128,9,2631,0.0703,292.3333,1330874,1612394,10000,120,20,308,20,0.0649,51.23,22.92,0.07,0.9487,11974.49,1,0,1,1,0.7194,1
AUC_1376,1754032045,15,5,145,0.3333,29.0,77213,90134,5000,180,17,156,9,0.0577,747.45,111.67,67.68,0.3831,17538.66,0,0,0,0,0.1011,0
AUC_1148,1927971390,82,19,654,0.2317,34.4211,1333644,1605258,2000,240,15,211,8,0.0379,320.73,59.27,50.58,0.4723,4799.45,0,0,0,0,0.0874,0
AUC_1270,2512796950,19,6,60,0.3158,10.0,1443526,1804995,5000,240,7,60,8,0.1333,1042.6,159.45,49.66,0.1483,7669.2,0,0,0,0,0.1425,1
AUC_1259,1710698825,71,3,1051,0.0423,350.3333,1505105,1844055,10000,180,17,290,14,0.0483,6.65,36.1,15.53,0.6152,19748.96,0,0,1,0,0.6977,1
AUC_1055,1948505557,14,1,96,0.0714,96.0,408062,499556,1000,180,7,26,4,0.1538,253.15,22.56,29.94,0.1323,3377.57,0,0,0,0,0.1428,0
AUC_1327,1704758080,64,28,561,0.4375,20.0357,1274322,1546052,1000,60,12,201,3,0.0149,370.65,43.7,3.16,0.3554,2339.94,0,0,1,0,0.0843,0
AUC_1270,1635751077,80,2,1338,0.025,669.0,1546976,1680657,5000,180,14,218,35,0.1606,35.17,46.5,6.81,0.8507,5860.98,1,0,1,0,0.99,1
AUC_1330,2285542402,114,32,463,0.2807,14.4688,271140,301144,1000,120,18,203,6,0.0296,476.14,15.37,42.32,0.517,2134.62,0,0,0,0,0.1118,0
AUC_1001,2798067232,105,1,3670,0.0095,3670.0,1420092,1495334,5000,180,21,328,36,0.1098,74.61,38.99,10.18,0.9632,5096.82,0,0,1,0,0.8248,0
AUC_1133,1081065543,64,0,1318,0.0,1318.0,1996425,2176090,2000,120,5,59,13,0.2203,20.63,9.15,9.9,0.7441,3304.17,0,1,1,0,0.7709,0
AUC_1115,1430299761,5,2,12,0.4,6.0,134153,167049,2000,60,23,264,6,0.0227,394.32,21.2,0.38,0.6515,5101.33,0,0,1,0,0.078,0
AUC_1281,1925786203,14,0,84,0.0,84.0,922109,1006109,5000,60,21,239,1,0.0042,534.22,42.67,30.48,0.3764,11513.36,0,0,0,1,0.2486,0
AUC_1073,1213102601,67,5,894,0.0746,178.8,1384391,1749516,5000,90,7,33,27,0.8182,12.45,16.3,4.53,0.8968,10716.04,1,0,1,0,0.99,1
AUC_1160,1734679613,104,21,417,0.2019,19.8571,1573433,1754236,10000,120,3,12,8,0.6667,482.01,72.63,38.4,0.5255,16851.04,0,0,0,1,0.322,0
AUC_1084,1379488801,74,16,236,0.2162,14.75,1970489,2136588,10000,180,22,266,7,0.0263,426.73,128.2,3.41,0.465,20011.62,0,0,1,1,0.1722,0
AUC_1036,2606778551,10,3,83,0.3,27.6667,1107975,1305573,1000,90,22,308,4,0.013,747.26,54.65,58.87,0.4175,3416.87,0,0,0,0,0.0117,0
AUC_1124,1005864101,25,4,232,0.16,58.0,1863948,2288505,2000,240,24,383,8,0.0209,310.12,160.45,77.26,0.5115,7948.18,0,0,0,1,0.2153,1
AUC_1399,2048774822,23,10,278,0.4348,27.8,977281,1008867,2000,90,24,370,7,0.0189,109.58,33.75,3.2,0.4373,6431.84,0,0,1,1,0.0836,0
AUC_1332,2816450653,22,2,120,0.0909,60.0,97361,119577,10000,120,22,50,8,0.16,932.6,76.84,65.28,0.4012,27740.73,0,0,0,0,0.2858,0
AUC_1265,2471739904,114,2,1950,0.0175,975.0,266194,320799,1000,30,10,98,22,0.2245,68.65,3.74,0.98,0.6644,1620.82,1,0,1,0,0.7571,1
AUC_1234,1930304467,4,1,26,0.25,26.0,1649826,1961149,5000,30,22,70,9,0.1286,156.1,9.35,8.41,0.3013,7194.21,0,0,0,1,0.0836,0
AUC_1367,1175606275,16,5,148,0.3125,29.6,1755096,2198053,10000,60,10,139,5,0.036,677.76,37.08,28.13,0.1731,34248.52,0,0,0,0,0.0437,0
AUC_1297,1388385095,16,4,150,0.25,37.5,989077,1218503,5000,240,20,68,9,0.1324,1181.19,107.68,140.01,0.4782,16692.52,0,0,0,0,0.1626,0
AUC_1172,1915738766,15,0,152,0.0,152.0,1329372,1457888,1000,90,24,301,18,0.0598,57.49,21.01,2.2,0.6558,1855.82,1,0,1,0,0.6797,1
AUC_1324,1129860210,111,51,777,0.4595,15.2353,997258,1241781,2000,120,7,112,16,0.1429,309.39,27.65,19.78,0.3853,5637.9,0,0,0,0,0.0255,0
AUC_1165,1024508292,58,1,738,0.0172,738.0,787996,917943,5000,60,17,227,22,0.0969,5.48,5.46,4.19,0.8661,6774.52,1,1,1,0,0.8054,1
AUC_1222,2978591138,55,13,167,0.2364,12.8462,564111,648134,1000,30,10,45,6,0.1333,295.63,10.6,8.05,0.3742,2618.06,0,0,0,0,0.0496,0
AUC_1367,1862352658,111,31,387,0.2793,12.4839,742019,899750,5000,90,23,348,12,0.0345,413.38,2.58,35.73,0.2587,14950.86,0,1,0,0,0.0301,0
AUC_1048,2896350653,128,10,1780,0.0781,178.0,1821555,1953776,5000,90,19,198,29,0.1465,15.79,2.14,7.86,0.7232,9887.11,1,1,1,0,0.876,1
AUC_1104,1000796213,7,1,29,0.1429,29.0,1881278,2179131,1000,60,17,161,3,0.0186,401.97,56.99,2.64,0.5698,2172.92,0,0,1,0,0.0851,0
AUC_1153,1242960884,83,38,339,0.4578,8.9211,893214,992308,10000,30,15,58,16,0.2759,156.68,8.55,9.51,0.5528,21331.54,0,0,0,1,0.2226,1
AUC_1195,1813819097,6,3,42,0.5,14.0,870015,949786,10000,120,22,74,3,0.0405,385.76,74.27,13.75,0.2717,23541.47,0,0,1,1,0.1976,0
AUC_1028,1321437651,102,49,1228,0.4804,25.0612,1492285,1768527,10000,90,23,274,17,0.062,83.21,26.73,34.02,0.5995,12556.61,0,0,0,1,0.2158,0
AUC_1195,1856633344,30,3,339,0.1,113.0,774410,953658,2000,60,4,48,12,0.25,251.66,16.18,17.91,0.5086,6166.36,0,0,0,0,0.3354,1
AUC_1264,2383206593,107,18,730,0.1682,40.5556,1979423,2486243,2000,60,15,247,16,0.0648,200.88,35.62,10.53,0.5367,2567.31,0,0,0,0,0.2798,0
AUC_1321,2419590532,39,19,390,0.4872,20.5263,681186,836058,1000,180,11,142,12,0.0845,336.72,13.8,48.4,0.3275,1000.61,0,1,0,0,0.137,0
AUC_1196,2543859992,142,7,2630,0.0493,375.7143,843476,932166,1000,30,19,225,44,0.1956,51.52,2.54,4.03,0.7189,1716.52,1,1,0,0,0.9611,1
AUC_1094,1806562203,6,0,19,0.0,19.0,384738,423400,2000,120,10,136,1,0.0074,908.96,4.11,24.25,0.1031,3409.43,0,1,0,0,0.1401,0
AUC_1379,2501419057,47,22,305,0.4681,13.8636,1644245,2076091,1000,120,18,247,15,0.0607,352.19,19.9,8.19,0.2263,1763.53,0,0,1,0,0.0205,0
AUC_1238,2499516209,100,10,1189,0.1,118.9,1565578,1956491,1000,120,12,95,34,0.3579,24.65,13.56,11.48,0.8244,1096.92,1,1,1,0,0.99,0
AUC_1183,2154244422,47,20,564,0.4255,28.2,638665,658615,5000,180,20,215,6,0.0279,491.65,71.8,57.88,0.2385,7293.22,0,0,0,1,0.0112,0
AUC_1121,2698392708,7,2,52,0.2857,26.0,513788,617114,2000,120,4,18,6,0.3333,754.82,86.42,47.12,0.1081,2891.77,0,0,0,0,0.3348,0
AUC_1354,1751186985,45,2,1056,0.0444,528.0,1212496,1523113,2000,60,14,149,25,0.1678,19.65,9.15,2.86,0.6583,2070.01,1,0,1,0,0.8155,1
AUC_1335,2437654491,17,1,118,0.0588,118.0,255383,313959,1000,90,6,58,9,0.1552,741.85,12.52,19.68,0.112,1241.0,0,0,0,1,0.1667,0
AUC_1115,1905284588,151,1,1857,0.0066,1857.0,443807,535740,5000,180,18,220,19,0.0864,116.53,54.37,16.16,0.672,6904.24,0,0,1,0,0.5792,1
AUC_1017,1726058265,50,11,370,0.22,33.6364,1470003,1573155,1000,240,21,198,13,0.0657,415.17,57.25,33.71,0.5825,3115.72,0,0,0,0,0.1727,0
AUC_1384,2226937824,114,53,1416,0.4649,26.717,661781,837105,1000,120,17,65,16,0.2462,493.78,24.07,8.34,0.2896,2469.26,0,0,1,0,0.1685,0
AUC_1244,1889070167,15,0,87,0.0,87.0,655750,819645,20000,120,21,311,3,0.0096,1030.84,20.79,67.03,0.4085,74086.66,0,0,0,0,0.2323,0
AUC_1389,1013795094,23,9,83,0.3913,9.2222,1158780,1401753,2000,60,24,419,9,0.0215,377.06,29.86,3.29,0.4312,3157.91,0,0,1,0,0.0487,0
AUC_1160,1082259550,99,22,1248,0.2222,56.7273,1916135,2036212,2000,120,24,372,12,0.0323,362.73,24.91,13.9,0.6302,6616.5,0,0,1,0,0.265,0
